형태소,품사,문어_횟수,문어_비율,문어_파일,문어_의미,구어_횟수,구어_의미,구어_파일,구어_의미,전체_횟수,전체_비율,전체_파일,전체_의미
망연,XR,39,0.00%,22,0,0,0.00%,0,0,39,0.00%,22,0
도톰,XR,38,0.00%,23,0,1,0.00%,1,0,39,0.00%,24,0
까칠,XR,39,0.00%,27,0,0,0.00%,0,0,39,0.00%,27,0
요란,XR,36,0.00%,18,0,3,0.00%,3,0,39,0.00%,21,0
내로라,XR,38,0.00%,29,0,0,0.00%,0,0,38,0.00%,29,0
평이,XR,37,0.00%,29,0,1,0.00%,1,0,38,0.00%,30,0
청명,XR,38,0.00%,29,0,0,0.00%,0,0,38,0.00%,29,0
퀭,XR,38,0.00%,25,0,0,0.00%,0,0,38,0.00%,25,0
수북,XR,38,0.00%,34,0,0,0.00%,0,0,38,0.00%,34,0
과,XR,38,0.00%,30,0,0,0.00%,0,0,38,0.00%,30,0
옹졸,XR,38,0.00%,32,0,0,0.00%,0,0,38,0.00%,32,0
너저분,XR,37,0.00%,28,0,0,0.00%,0,0,37,0.00%,28,0
파리,XR,37,0.00%,26,0,0,0.00%,0,0,37,0.00%,26,0
무던,XR,36,0.00%,21,0,1,0.00%,1,0,37,0.00%,22,0
묘연,XR,37,0.00%,30,0,0,0.00%,0,0,37,0.00%,30,0
완곡,XR,37,0.00%,31,0,0,0.00%,0,0,37,0.00%,31,0
청아,XR,36,0.00%,22,0,0,0.00%,0,0,36,0.00%,22,0
나약,XR,36,0.00%,19,0,0,0.00%,0,0,36,0.00%,19,0
능란,XR,36,0.00%,27,0,0,0.00%,0,0,36,0.00%,27,0
초조,XR,33,0.00%,12,0,2,0.00%,2,0,35,0.00%,14,0
무모,XR,33,0.00%,20,0,2,0.00%,2,0,35,0.00%,22,0
엉큼,XR,35,0.00%,25,0,0,0.00%,0,0,35,0.00%,25,0
어둠침침,XR,34,0.00%,26,0,0,0.00%,0,0,34,0.00%,26,0
혹심,XR,34,0.00%,20,0,0,0.00%,0,0,34,0.00%,20,0
처절,XR,32,0.00%,20,0,2,0.00%,2,0,34,0.00%,22,0
깍듯,XR,34,0.00%,28,0,0,0.00%,0,0,34,0.00%,28,0
알뜰,XR,34,0.00%,13,0,0,0.00%,0,0,34,0.00%,13,0
알량,XR,34,0.00%,28,0,0,0.00%,0,0,34,0.00%,28,0
지난,XR,34,0.00%,27,0,0,0.00%,0,0,34,0.00%,27,0
거무튀튀,XR,33,0.00%,25,0,0,0.00%,0,0,33,0.00%,25,0
고루,XR,32,0.00%,23,0,1,0.00%,1,0,33,0.00%,24,0
다소곳,XR,33,0.00%,23,0,0,0.00%,0,0,33,0.00%,23,0
가무잡잡,XR,33,0.00%,22,0,0,0.00%,0,0,33,0.00%,22,0
청량,XR,32,0.00%,20,0,1,0.00%,1,0,33,0.00%,21,0
출출,XR,31,0.00%,24,0,2,0.00%,1,0,33,0.00%,25,0
쾌청,XR,33,0.00%,23,0,0,0.00%,0,0,33,0.00%,23,0
정밀,XR,31,0.00%,21,0,2,0.00%,1,0,33,0.00%,22,0
질겁,XR,33,0.00%,23,0,0,0.00%,0,0,33,0.00%,23,0
얼큰,XR,32,0.00%,26,0,1,0.00%,1,0,33,0.00%,27,0
심대,XR,33,0.00%,21,0,0,0.00%,0,0,33,0.00%,21,0
아뜩,XR,33,0.00%,14,0,0,0.00%,0,0,33,0.00%,14,0
아릿,XR,33,0.00%,18,0,0,0.00%,0,0,33,0.00%,18,0
분주,XR,33,0.00%,17,0,0,0.00%,0,0,33,0.00%,17,0
멍멍,XR,33,0.00%,25,0,0,0.00%,0,0,33,0.00%,25,0
너절,XR,33,0.00%,25,0,0,0.00%,0,0,33,0.00%,25,0
기억,XR,33,0.00%,20,0,0,0.00%,0,0,33,0.00%,20,0
동,XR,33,0.00%,21,0,0,0.00%,0,0,33,0.00%,21,0
간명,XR,33,0.00%,22,0,0,0.00%,0,0,33,0.00%,22,0
으리으리,XR,33,0.00%,21,0,0,0.00%,0,0,33,0.00%,21,0
정정당당,XR,32,0.00%,26,0,0,0.00%,0,0,32,0.00%,26,0
후덥지근,XR,27,0.00%,21,0,5,0.00%,2,0,32,0.00%,23,0
더부룩,XR,32,0.00%,24,0,0,0.00%,0,0,32,0.00%,24,0
떨떠름,XR,32,0.00%,24,0,0,0.00%,0,0,32,0.00%,24,0
허허,XR,32,0.00%,24,0,0,0.00%,0,0,32,0.00%,24,0
청초,XR,32,0.00%,25,0,0,0.00%,0,0,32,0.00%,25,0
강건,XR,32,0.00%,28,0,0,0.00%,0,0,32,0.00%,28,0
뜨악,XR,32,0.00%,25,0,0,0.00%,0,0,32,0.00%,25,0
망망,XR,32,0.00%,26,0,0,0.00%,0,0,32,0.00%,26,0
등등,XR,32,0.00%,24,0,0,0.00%,0,0,32,0.00%,24,0
괴괴,XR,32,0.00%,21,0,0,0.00%,0,0,32,0.00%,21,0
난잡,XR,30,0.00%,25,0,2,0.00%,1,0,32,0.00%,26,0
간사,XR,30,0.00%,21,0,2,0.00%,2,0,32,0.00%,23,0
여차,XR,31,0.00%,23,0,1,0.00%,1,0,32,0.00%,24,0
파르스름,XR,31,0.00%,23,0,0,0.00%,0,0,31,0.00%,23,0
휘황찬란,XR,29,0.00%,22,0,2,0.00%,2,0,31,0.00%,24,0
긴가민가,XR,29,0.00%,21,0,2,0.00%,1,0,31,0.00%,22,0
용의주도,XR,31,0.00%,21,0,0,0.00%,0,0,31,0.00%,21,0
부지런,XR,29,0.00%,11,0,2,0.00%,2,0,31,0.00%,13,0
불그레,XR,31,0.00%,20,0,0,0.00%,0,0,31,0.00%,20,0
뜨뜻,XR,30,0.00%,22,0,1,0.00%,1,0,31,0.00%,23,0
통석,XR,31,0.00%,5,0,0,0.00%,0,0,31,0.00%,5,0
진득,XR,31,0.00%,22,0,0,0.00%,0,0,31,0.00%,22,0
진중,XR,31,0.00%,15,0,0,0.00%,0,0,31,0.00%,15,0
요만,XR,13,0.00%,9,0,18,0.00%,10,0,31,0.00%,19,0
버젓,XR,31,0.00%,23,0,0,0.00%,0,0,31,0.00%,23,0
범상,XR,31,0.00%,24,0,0,0.00%,0,0,31,0.00%,24,0
펑퍼짐,XR,30,0.00%,30,0,1,0.00%,1,0,31,0.00%,31,0
후텁지근,XR,30,0.00%,19,0,0,0.00%,0,0,30,0.00%,19,0
고만고만,XR,30,0.00%,23,0,0,0.00%,0,0,30,0.00%,23,0
편편,XR,30,0.00%,24,0,0,0.00%,0,0,30,0.00%,24,0
출중,XR,30,0.00%,27,0,0,0.00%,0,0,30,0.00%,27,0
감미,XR,30,0.00%,18,0,0,0.00%,0,0,30,0.00%,18,0
소담,XR,30,0.00%,24,0,0,0.00%,0,0,30,0.00%,24,0
병약,XR,30,0.00%,24,0,0,0.00%,0,0,30,0.00%,24,0
성성,XR,30,0.00%,23,0,0,0.00%,0,0,30,0.00%,23,0
명징,XR,30,0.00%,18,0,0,0.00%,0,0,30,0.00%,18,0
오붓,XR,29,0.00%,22,0,1,0.00%,1,0,30,0.00%,23,0
화기애애,XR,28,0.00%,27,0,1,0.00%,1,0,29,0.00%,28,0
쏠쏠,XR,27,0.00%,22,0,2,0.00%,2,0,29,0.00%,24,0
미흡,XR,29,0.00%,16,0,0,0.00%,0,0,29,0.00%,16,0
각별,XR,29,0.00%,22,0,0,0.00%,0,0,29,0.00%,22,0
공고,XR,29,0.00%,23,0,0,0.00%,0,0,29,0.00%,23,0
과대,XR,29,0.00%,15,0,0,0.00%,0,0,29,0.00%,15,0
가증,XR,27,0.00%,23,0,2,0.00%,2,0,29,0.00%,25,0
빈한,XR,29,0.00%,21,0,0,0.00%,0,0,29,0.00%,21,0
질박,XR,28,0.00%,23,0,0,0.00%,0,0,28,0.00%,23,0
일천,XR,28,0.00%,20,0,0,0.00%,0,0,28,0.00%,20,0
왁자,XR,28,0.00%,22,0,0,0.00%,0,0,28,0.00%,22,0
유려,XR,28,0.00%,18,0,0,0.00%,0,0,28,0.00%,18,0
거뜬,XR,28,0.00%,22,0,0,0.00%,0,0,28,0.00%,22,0
먹먹,XR,28,0.00%,20,0,0,0.00%,0,0,28,0.00%,20,0
무미,XR,28,0.00%,15,0,0,0.00%,0,0,28,0.00%,15,0
궁극,XR,26,0.00%,12,0,2,0.00%,2,0,28,0.00%,14,0
끔직,XR,27,0.00%,17,0,1,0.00%,1,0,28,0.00%,18,0
미천,XR,24,0.00%,18,0,4,0.00%,1,0,28,0.00%,19,0
늙수그레,XR,27,0.00%,22,0,0,0.00%,0,0,27,0.00%,22,0
비스듬,XR,26,0.00%,22,0,1,0.00%,1,0,27,0.00%,23,0
진기,XR,27,0.00%,21,1,0,0.00%,0,0,27,0.00%,21,1
외람,XR,27,0.00%,21,0,0,0.00%,0,0,27,0.00%,21,0
우악,XR,27,0.00%,18,0,0,0.00%,0,0,27,0.00%,18,0
시큼,XR,27,0.00%,18,0,0,0.00%,0,0,27,0.00%,18,0
번화,XR,25,0.00%,19,0,2,0.00%,2,0,27,0.00%,21,0
매콤,XR,15,0.00%,12,0,12,0.00%,1,0,27,0.00%,13,0
묵묵,XR,25,0.00%,20,0,2,0.00%,2,0,27,0.00%,22,0
근소,XR,27,0.00%,19,0,0,0.00%,0,0,27,0.00%,19,0
꺼칠,XR,27,0.00%,24,0,0,0.00%,0,0,27,0.00%,24,0
골똘,XR,27,0.00%,22,0,0,0.00%,0,0,27,0.00%,22,0
정정,XR,24,0.00%,19,0,2,0.00%,2,0,26,0.00%,21,0
지리,XR,26,0.00%,18,0,0,0.00%,0,0,26,0.00%,18,0
영특,XR,26,0.00%,19,0,0,0.00%,0,0,26,0.00%,19,0
웅대,XR,26,0.00%,20,0,0,0.00%,0,0,26,0.00%,20,0
그악,XR,26,0.00%,17,0,0,0.00%,0,0,26,0.00%,17,0
아둔,XR,26,0.00%,15,0,0,0.00%,0,0,26,0.00%,15,0
다분,XR,26,0.00%,23,0,0,0.00%,0,0,26,0.00%,23,0
괴팍,XR,25,0.00%,22,0,1,0.00%,1,0,26,0.00%,23,0
실팍,XR,26,0.00%,17,0,0,0.00%,0,0,26,0.00%,17,0
거무스름,XR,25,0.00%,22,0,0,0.00%,0,0,25,0.00%,22,0
경직,XR,25,0.00%,17,0,0,0.00%,0,0,25,0.00%,17,0
그럴싸,XR,25,0.00%,15,0,0,0.00%,0,0,25,0.00%,15,0
뾰로통,XR,25,0.00%,17,0,0,0.00%,0,0,25,0.00%,17,0
예쁘장,XR,24,0.00%,19,0,1,0.00%,1,0,25,0.00%,20,0
작달막,XR,25,0.00%,17,0,0,0.00%,0,0,25,0.00%,17,0
호방,XR,25,0.00%,16,0,0,0.00%,0,0,25,0.00%,16,0
졸렬,XR,25,0.00%,21,0,0,0.00%,0,0,25,0.00%,21,0
준수,XR,24,0.00%,18,0,1,0.00%,1,0,25,0.00%,19,0
온건,XR,25,0.00%,20,0,0,0.00%,0,0,25,0.00%,20,0
어뜩,XR,3,0.00%,2,0,22,0.00%,15,0,25,0.00%,17,0
빵빵,XR,16,0.00%,11,0,9,0.00%,8,0,25,0.00%,19,0
무료,XR,25,0.00%,12,0,0,0.00%,0,0,25,0.00%,12,0
담대,XR,25,0.00%,18,0,0,0.00%,0,0,25,0.00%,18,0
따듯,XR,23,0.00%,11,0,2,0.00%,2,0,25,0.00%,13,0
다정다감,XR,23,0.00%,22,0,2,0.00%,1,0,25,0.00%,23,0
복잡다단,XR,24,0.00%,15,0,0,0.00%,0,0,24,0.00%,15,0
께름칙,XR,24,0.00%,15,0,0,0.00%,0,0,24,0.00%,15,0
핼쑥,XR,24,0.00%,18,0,0,0.00%,0,0,24,0.00%,18,0
노곤,XR,24,0.00%,20,0,0,0.00%,0,0,24,0.00%,20,0
장렬,XR,24,0.00%,18,0,0,0.00%,0,0,24,0.00%,18,0
유장,XR,24,0.00%,19,0,0,0.00%,0,0,24,0.00%,19,0
흉포,XR,24,0.00%,21,0,0,0.00%,0,0,24,0.00%,21,0
자발,XR,0,0.00%,0,0,23,0.00%,2,0,23,0.00%,2,0
따끈,XR,23,0.00%,21,0,0,0.00%,0,0,23,0.00%,21,0
달착지근,XR,23,0.00%,18,0,0,0.00%,0,0,23,0.00%,18,0
서글서글,XR,23,0.00%,19,0,0,0.00%,0,0,23,0.00%,19,0
어리벙벙,XR,23,0.00%,19,0,0,0.00%,0,0,23,0.00%,19,0
어둑신,XR,23,0.00%,12,0,0,0.00%,0,0,23,0.00%,12,0
현란,XR,20,0.00%,12,0,3,0.00%,3,0,23,0.00%,15,0
혼곤,XR,23,0.00%,15,0,0,0.00%,0,0,23,0.00%,15,0
홀쭉,XR,23,0.00%,19,0,0,0.00%,0,0,23,0.00%,19,0
황급,XR,23,0.00%,19,0,0,0.00%,0,0,23,0.00%,19,0
팍팍,XR,22,0.00%,18,0,1,0.00%,1,0,23,0.00%,19,0
비등,XR,23,0.00%,23,0,0,0.00%,0,0,23,0.00%,23,0
멀뚱,XR,22,0.00%,16,0,1,0.00%,1,0,23,0.00%,17,0
무도,XR,23,0.00%,16,0,0,0.00%,0,0,23,0.00%,16,0
공명정대,XR,23,0.00%,21,0,0,0.00%,0,0,23,0.00%,21,0
굵직굵직,XR,22,0.00%,20,0,0,0.00%,0,0,22,0.00%,20,0
강고,XR,22,0.00%,13,0,0,0.00%,0,0,22,0.00%,13,0
수더분,XR,21,0.00%,16,0,1,0.00%,1,0,22,0.00%,17,0
텁수룩,XR,22,0.00%,17,0,0,0.00%,0,0,22,0.00%,17,0
허망,XR,22,0.00%,12,0,0,0.00%,0,0,22,0.00%,12,0
질퍽,XR,22,0.00%,20,0,0,0.00%,0,0,22,0.00%,20,0
텁텁,XR,20,0.00%,20,0,2,0.00%,2,0,22,0.00%,22,0
특유,XR,22,0.00%,14,0,0,0.00%,0,0,22,0.00%,14,0
튼실,XR,22,0.00%,16,0,0,0.00%,0,0,22,0.00%,16,0
준열,XR,22,0.00%,14,0,0,0.00%,0,0,22,0.00%,14,0
유약,XR,22,0.00%,16,0,0,0.00%,0,0,22,0.00%,16,0
신통,XR,22,0.00%,13,0,0,0.00%,0,0,22,0.00%,13,0
비루,XR,22,0.00%,18,0,0,0.00%,0,0,22,0.00%,18,0
면구,XR,22,0.00%,13,0,0,0.00%,0,0,22,0.00%,13,0
무익,XR,22,0.00%,19,0,0,0.00%,0,0,22,0.00%,19,0
당황,XR,6,0.00%,4,0,16,0.00%,10,0,22,0.00%,14,0
광막,XR,22,0.00%,16,0,0,0.00%,0,0,22,0.00%,16,0
극명,XR,22,0.00%,12,0,0,0.00%,0,0,22,0.00%,12,0
끈적,XR,20,0.00%,15,0,2,0.00%,2,0,22,0.00%,17,0
위태위태,XR,22,0.00%,19,0,0,0.00%,0,0,22,0.00%,19,0
동글납작,XR,21,0.00%,7,0,0,0.00%,0,0,21,0.00%,7,0
팔팔,XR,21,0.00%,17,0,0,0.00%,0,0,21,0.00%,17,0
칼칼,XR,21,0.00%,18,0,0,0.00%,0,0,21,0.00%,18,0
적실,XR,21,0.00%,10,0,0,0.00%,0,0,21,0.00%,10,0
소소,XR,19,0.00%,14,0,2,0.00%,2,0,21,0.00%,16,0
고정,XR,21,0.00%,8,0,0,0.00%,0,0,21,0.00%,8,0
비근,XR,20,0.00%,18,0,1,0.00%,1,0,21,0.00%,19,0
살벌,XR,21,0.00%,14,0,0,0.00%,0,0,21,0.00%,14,0
삼삼,XR,21,0.00%,17,0,0,0.00%,0,0,21,0.00%,17,0
맹맹,XR,21,0.00%,5,0,0,0.00%,0,0,21,0.00%,5,0
소슬,XR,21,0.00%,15,0,0,0.00%,0,0,21,0.00%,15,0
불그스레,XR,20,0.00%,18,0,0,0.00%,0,0,20,0.00%,18,0
순진무구,XR,20,0.00%,18,0,0,0.00%,0,0,20,0.00%,18,0
믿음직,XR,19,0.00%,19,0,1,0.00%,1,0,20,0.00%,20,0
허약,XR,20,0.00%,13,0,0,0.00%,0,0,20,0.00%,13,0
참혹,XR,20,0.00%,12,0,0,0.00%,0,0,20,0.00%,12,0
밍밍,XR,19,0.00%,11,0,1,0.00%,1,0,20,0.00%,12,0
강성,XR,20,0.00%,15,0,0,0.00%,0,0,20,0.00%,15,0
뻑뻑,XR,19,0.00%,18,0,1,0.00%,1,0,20,0.00%,19,0
만무,XR,20,0.00%,12,0,0,0.00%,0,0,20,0.00%,12,0
느릿,XR,20,0.00%,9,0,0,0.00%,0,0,20,0.00%,9,0
단출,XR,20,0.00%,17,0,0,0.00%,0,0,20,0.00%,17,0
곤,XR,20,0.00%,17,0,0,0.00%,0,0,20,0.00%,17,0
불사,XR,20,0.00%,17,0,0,0.00%,0,0,20,0.00%,17,0
주도면밀,XR,19,0.00%,18,0,0,0.00%,0,0,19,0.00%,18,0
둥그스름,XR,19,0.00%,16,0,0,0.00%,0,0,19,0.00%,16,0
어떠어떠,XR,17,0.00%,12,0,2,0.00%,2,0,19,0.00%,14,0
거무스레,XR,19,0.00%,13,0,0,0.00%,0,0,19,0.00%,13,0
폭신,XR,19,0.00%,14,0,0,0.00%,0,0,19,0.00%,14,0
획기,XR,19,0.00%,7,0,0,0.00%,0,0,19,0.00%,7,0
난삽,XR,19,0.00%,17,0,0,0.00%,0,0,19,0.00%,17,0
총총,XR,19,0.00%,14,0,0,0.00%,0,0,19,0.00%,14,0
소탈,XR,19,0.00%,18,0,0,0.00%,0,0,19,0.00%,18,0
산란,XR,19,0.00%,15,0,0,0.00%,0,0,19,0.00%,15,0
뭉클,XR,19,0.00%,16,0,0,0.00%,0,0,19,0.00%,16,0
깔깔,XR,17,0.00%,14,0,2,0.00%,2,0,19,0.00%,16,0
참담,XR,19,0.00%,11,0,0,0.00%,0,0,19,0.00%,11,0
그만그만,XR,18,0.00%,14,0,0,0.00%,0,0,18,0.00%,14,0
미적지근,XR,18,0.00%,15,0,0,0.00%,0,0,18,0.00%,15,0
중차대,XR,18,0.00%,16,0,0,0.00%,0,0,18,0.00%,16,0
호쾌,XR,18,0.00%,12,0,0,0.00%,0,0,18,0.00%,12,0
청청,XR,18,0.00%,14,0,0,0.00%,0,0,18,0.00%,14,0
추레,XR,18,0.00%,15,0,0,0.00%,0,0,18,0.00%,15,0
곤고,XR,18,0.00%,12,0,0,0.00%,0,0,18,0.00%,12,0
무구,XR,18,0.00%,15,0,0,0.00%,0,0,18,0.00%,15,0
무엄,XR,18,0.00%,15,0,0,0.00%,0,0,18,0.00%,15,0
다감,XR,18,0.00%,17,0,0,0.00%,0,0,18,0.00%,17,0
대대,XR,18,0.00%,6,0,0,0.00%,0,0,18,0.00%,6,0
끼끗,XR,18,0.00%,1,0,0,0.00%,0,0,18,0.00%,1,0
걸걸,XR,15,0.00%,12,0,3,0.00%,1,0,18,0.00%,13,0
저열,XR,18,0.00%,14,0,0,0.00%,0,0,18,0.00%,14,0
누르스름,XR,17,0.00%,16,0,0,0.00%,0,0,17,0.00%,16,0
나란,XR,17,0.00%,8,0,0,0.00%,0,0,17,0.00%,8,0
우스꽝,XR,14,0.00%,10,0,3,0.00%,2,0,17,0.00%,12,0
호화,XR,17,0.00%,6,0,0,0.00%,0,0,17,0.00%,6,0
찬연,XR,17,0.00%,12,0,0,0.00%,0,0,17,0.00%,12,0
조야,XR,16,0.00%,13,0,1,0.00%,1,0,17,0.00%,14,0
진진,XR,17,0.00%,12,0,0,0.00%,0,0,17,0.00%,12,0
약소,XR,17,0.00%,10,0,0,0.00%,0,0,17,0.00%,10,0
불순,XR,17,0.00%,12,0,0,0.00%,0,0,17,0.00%,12,0
명민,XR,17,0.00%,12,0,0,0.00%,0,0,17,0.00%,12,0
물컹,XR,17,0.00%,14,0,0,0.00%,0,0,17,0.00%,14,0
도저,XR,17,0.00%,11,0,0,0.00%,0,0,17,0.00%,11,0
뜨끈,XR,17,0.00%,12,0,0,0.00%,0,0,17,0.00%,12,0
기름,XR,17,0.00%,7,0,0,0.00%,0,0,17,0.00%,7,0
땅딸막,XR,17,0.00%,13,0,0,0.00%,0,0,17,0.00%,13,0
동그스름,XR,16,0.00%,11,0,0,0.00%,0,0,16,0.00%,11,0
갑작,XR,16,0.00%,7,0,0,0.00%,0,0,16,0.00%,7,0
내노라,XR,15,0.00%,12,0,1,0.00%,1,0,16,0.00%,13,0
흔쾌,XR,16,0.00%,13,0,0,0.00%,0,0,16,0.00%,13,0
찝찔,XR,16,0.00%,15,0,0,0.00%,0,0,16,0.00%,15,0
치명,XR,16,0.00%,10,0,0,0.00%,0,0,16,0.00%,10,0
조밀,XR,15,0.00%,13,0,1,0.00%,1,0,16,0.00%,14,0
엄혹,XR,16,0.00%,12,0,0,0.00%,0,0,16,0.00%,12,0
심약,XR,16,0.00%,12,0,0,0.00%,0,0,16,0.00%,12,0
쌉쌀,XR,16,0.00%,10,0,0,0.00%,0,0,16,0.00%,10,0
얼근,XR,16,0.00%,8,0,0,0.00%,0,0,16,0.00%,8,0
번잡,XR,15,0.00%,12,0,1,0.00%,1,0,16,0.00%,13,0
불콰,XR,16,0.00%,11,0,0,0.00%,0,0,16,0.00%,11,0
만연,XR,16,0.00%,14,0,0,0.00%,0,0,16,0.00%,14,0
뭉근,XR,14,0.00%,11,0,2,0.00%,1,0,16,0.00%,12,0
단조,XR,13,0.00%,5,0,3,0.00%,1,0,16,0.00%,6,0
관활,XR,16,0.00%,1,0,0,0.00%,0,0,16,0.00%,1,0
꾸부정,XR,16,0.00%,11,0,0,0.00%,0,0,16,0.00%,11,0
허무맹랑,XR,15,0.00%,13,0,0,0.00%,0,0,15,0.00%,13,0
구차,XR,12,0.00%,7,0,3,0.00%,3,0,15,0.00%,10,0
비슷비슷,XR,10,0.00%,7,0,5,0.00%,4,0,15,0.00%,11,0
시끌시끌,XR,15,0.00%,13,0,0,0.00%,0,0,15,0.00%,13,0
야심만만,XR,15,0.00%,14,0,0,0.00%,0,0,15,0.00%,14,0
아스라,XR,15,0.00%,11,0,0,0.00%,0,0,15,0.00%,11,0
을씨년,XR,15,0.00%,12,0,0,0.00%,0,0,15,0.00%,12,0
간단명료,XR,13,0.00%,11,0,2,0.00%,2,0,15,0.00%,13,0
해사,XR,15,0.00%,11,0,0,0.00%,0,0,15,0.00%,11,0
창창,XR,15,0.00%,13,0,0,0.00%,0,0,15,0.00%,13,0
파릇,XR,15,0.00%,9,0,0,0.00%,0,0,15,0.00%,9,0
저속,XR,15,0.00%,4,0,0,0.00%,0,0,15,0.00%,4,0
적확,XR,15,0.00%,14,0,0,0.00%,0,0,15,0.00%,14,0
영민,XR,15,0.00%,12,0,0,0.00%,0,0,15,0.00%,12,0
알싸,XR,15,0.00%,13,0,0,0.00%,0,0,15,0.00%,13,0
발칙,XR,15,0.00%,8,0,0,0.00%,0,0,15,0.00%,8,0
막역,XR,15,0.00%,12,0,0,0.00%,0,0,15,0.00%,12,0
명랑,XR,15,0.00%,7,0,0,0.00%,0,0,15,0.00%,7,0
미련,XR,15,0.00%,11,0,0,0.00%,0,0,15,0.00%,11,0
노릇,XR,15,0.00%,3,0,0,0.00%,0,0,15,0.00%,3,0
똘똘,XR,12,0.00%,12,0,3,0.00%,2,0,15,0.00%,14,0
광대,XR,15,0.00%,12,0,0,0.00%,0,0,15,0.00%,12,0
기세등등,XR,15,0.00%,15,0,0,0.00%,0,0,15,0.00%,15,0
널널,XR,0,0.00%,0,0,14,0.00%,10,0,14,0.00%,10,0
게걸,XR,8,0.00%,7,0,6,0.00%,1,0,14,0.00%,8,0
헛헛,XR,14,0.00%,8,0,0,0.00%,0,0,14,0.00%,8,0
혁혁,XR,14,0.00%,12,0,0,0.00%,0,0,14,0.00%,12,0
질척,XR,14,0.00%,11,0,0,0.00%,0,0,14,0.00%,11,0
찬찬,XR,14,0.00%,13,0,0,0.00%,0,0,14,0.00%,13,0
칠칠,XR,14,0.00%,13,0,0,0.00%,0,0,14,0.00%,13,0
음흉,XR,14,0.00%,5,0,0,0.00%,0,0,14,0.00%,5,0
지중,XR,14,0.00%,6,0,0,0.00%,0,0,14,0.00%,6,0
우미,XR,14,0.00%,9,0,0,0.00%,0,0,14,0.00%,9,0
유유,XR,14,0.00%,12,0,0,0.00%,0,0,14,0.00%,12,0
써늘,XR,14,0.00%,10,0,0,0.00%,0,0,14,0.00%,10,0
새콤,XR,11,0.00%,9,0,3,0.00%,2,0,14,0.00%,11,0
무쌍,XR,14,0.00%,11,0,0,0.00%,0,0,14,0.00%,11,0
미려,XR,14,0.00%,10,0,0,0.00%,0,0,14,0.00%,10,0
노회,XR,14,0.00%,9,0,0,0.00%,0,0,14,0.00%,9,0
과도,XR,14,0.00%,9,0,0,0.00%,0,0,14,0.00%,9,0
괄괄,XR,13,0.00%,9,0,1,0.00%,1,0,14,0.00%,10,0
기기묘묘,XR,14,0.00%,11,0,0,0.00%,0,0,14,0.00%,11,0
터프,XR,0,0.00%,0,0,13,0.00%,6,0,13,0.00%,6,0
황공,XR,13,0.00%,12,0,0,0.00%,0,0,13,0.00%,12,0
전무,XR,13,0.00%,11,0,0,0.00%,0,0,13,0.00%,11,0
앙증,XR,13,0.00%,12,0,0,0.00%,0,0,13,0.00%,12,0
멀쑥,XR,13,0.00%,10,0,0,0.00%,0,0,13,0.00%,10,0
곡진,XR,13,0.00%,5,0,0,0.00%,0,0,13,0.00%,5,0
딴딴,XR,11,0.00%,11,0,2,0.00%,2,0,13,0.00%,13,0
궁벽,XR,13,0.00%,10,0,0,0.00%,0,0,13,0.00%,10,0
멸,XR,13,0.00%,9,0,0,0.00%,0,0,13,0.00%,9,0
고결,XR,13,0.00%,6,0,0,0.00%,0,0,13,0.00%,6,0
고아,XR,13,0.00%,10,0,0,0.00%,0,0,13,0.00%,10,0
녹록,XR,13,0.00%,10,0,0,0.00%,0,0,13,0.00%,10,0
뻘쭘,XR,0,0.00%,0,0,12,0.00%,8,0,12,0.00%,8,0
군색,XR,12,0.00%,10,0,0,0.00%,0,0,12,0.00%,10,0
명명백백,XR,12,0.00%,12,0,0,0.00%,0,0,12,0.00%,12,0
시시껄렁,XR,12,0.00%,9,0,0,0.00%,0,0,12,0.00%,9,0
어두침침,XR,11,0.00%,7,0,1,0.00%,1,0,12,0.00%,8,0
이상야릇,XR,12,0.00%,11,0,0,0.00%,0,0,12,0.00%,11,0
형형,XR,12,0.00%,10,0,0,0.00%,0,0,12,0.00%,10,0
혼탁,XR,12,0.00%,9,0,0,0.00%,0,0,12,0.00%,9,0
흡사,XR,8,0.00%,6,0,4,0.00%,3,0,12,0.00%,9,0
쩨쩨,XR,12,0.00%,11,0,0,0.00%,0,0,12,0.00%,11,0
찝찝,XR,10,0.00%,8,0,2,0.00%,2,0,12,0.00%,10,0
저릿,XR,12,0.00%,8,0,0,0.00%,0,0,12,0.00%,8,0
저어,XR,12,0.00%,12,0,0,0.00%,0,0,12,0.00%,12,0
융숭,XR,12,0.00%,12,0,0,0.00%,0,0,12,0.00%,12,0
수굿,XR,12,0.00%,7,0,0,0.00%,0,0,12,0.00%,7,0
신성,XR,12,0.00%,8,0,0,0.00%,0,0,12,0.00%,8,0
무궁,XR,12,0.00%,9,0,0,0.00%,0,0,12,0.00%,9,0
거무죽죽,XR,12,0.00%,10,0,0,0.00%,0,0,12,0.00%,10,0
휑뎅그렁,XR,11,0.00%,9,0,0,0.00%,0,0,11,0.00%,9,0
개별,XR,11,0.00%,4,0,0,0.00%,0,0,11,0.00%,4,0
아름,XR,0,0.00%,0,0,11,0.00%,5,0,11,0.00%,5,0
노르스름,XR,11,0.00%,10,0,0,0.00%,0,0,11,0.00%,10,0
능수능란,XR,10,0.00%,8,0,1,0.00%,1,0,11,0.00%,9,0
불그죽죽,XR,11,0.00%,6,0,0,0.00%,0,0,11,0.00%,6,0
